Unnamed: 0.1,Unnamed: 0,User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web,Card Category,Rating
830,830,277,0,Mastercard,Credit,5.01756E+15,Feb-24,331,NO,2,"$5,400 ",Feb-20,2020,No,Mastercard Standard,0.078740157
831,831,277,1,Mastercard,Debit,5.58279E+15,Jan-22,82,YES,1,"$15,834 ",Feb-20,2020,No,Mastercard Standard,0.078740157
832,832,277,2,Mastercard,Debit,5.47847E+15,May-20,881,YES,1,"$15,688 ",Jan-20,2020,No,Mastercard Platinum,0.133858268
833,833,277,3,Mastercard,Credit,5.15991E+15,Sep-24,479,YES,1,"$12,200 ",Feb-20,2020,No,Mastercard Gold,0
834,834,278,0,Mastercard,Credit,5.72095E+15,Nov-20,145,YES,1,"$12,500 ",Nov-08,2010,No,Mastercard Platinum,0.287766423
835,835,278,1,Mastercard,Debit,5.43123E+15,Apr-22,976,YES,1,"$5,796 ",Sep-04,2011,No,Mastercard Standard,0.000583942
836,836,278,2,Visa,Debit (Prepaid),4.59051E+15,Jun-22,270,YES,2,$109 ,Sep-03,2009,No,Visa Classic,0.362452555
837,837,278,3,Visa,Debit,4.48924E+15,Jul-20,557,YES,2,"$15,747 ",Feb-20,2020,No,Visa Platinum,0.34919708
838,838,279,0,Mastercard,Credit,5.58404E+15,Apr-21,410,YES,1,"$11,900 ",Jan-20,2020,No,Mastercard Standard,0
839,839,279,1,Amex,Credit,3.83902E+14,Jul-23,353,YES,2,"$12,700 ",Feb-20,2020,No,Amex Blue,0
840,840,280,0,Visa,Credit,4.09543E+15,Mar-21,614,YES,2,"$20,300 ",Jul-11,2011,No,Visa Classic,0.002195122
841,841,280,1,Mastercard,Debit (Prepaid),5.44711E+15,Nov-21,762,YES,1,$75 ,Feb-20,2020,No,Mastercard Standard,0.590731707
842,842,280,2,Mastercard,Debit,5.16177E+15,Mar-22,746,NO,1,"$15,163 ",Feb-20,2020,No,Mastercard Standard,0.590731707
843,843,280,3,Visa,Debit,4.95792E+15,Nov-22,577,YES,1,"$30,952 ",May-12,2012,No,Visa Platinum,0.001829268
844,844,281,0,Mastercard,Debit,5.7366E+15,Jan-22,145,YES,2,"$13,177 ",Dec-08,2014,No,Mastercard Gold,0
845,845,281,1,Visa,Credit,4.28255E+15,Mar-19,688,YES,1,"$2,500 ",Dec-09,2009,No,Visa Platinum,0.335792062
846,846,281,2,Mastercard,Debit,5.13821E+15,Sep-20,400,NO,2,"$20,819 ",Jan-19,2019,No,Mastercard Gold,0
847,847,282,0,Visa,Debit,4.8348E+15,Aug-23,389,YES,1,"$10,599 ",May-09,2010,No,Visa Classic,0
848,848,283,0,Visa,Debit,4.29405E+15,May-23,325,YES,2,"$38,171 ",Feb-08,2011,No,Visa Platinum,0.248575373
849,849,283,1,Mastercard,Debit,5.17921E+15,Dec-20,46,YES,1,"$61,324 ",Jul-10,2011,No,Mastercard Platinum,0.325345981
850,850,283,2,Mastercard,Debit,5.21497E+15,Apr-16,439,YES,1,"$31,362 ",Oct-03,2010,No,Mastercard Gold,0
851,851,284,0,Visa,Debit,4.35631E+15,Dec-21,452,YES,2,"$15,569 ",Feb-20,2020,No,Visa Classic,0
852,852,285,0,Mastercard,Debit,5.58967E+15,Oct-16,536,YES,1,"$16,398 ",Mar-14,2014,No,Mastercard Standard,0.180689891
853,853,285,1,Visa,Credit,4.26282E+15,Jun-12,826,YES,1,"$6,600 ",Jan-01,2010,No,Visa Classic,0.474450056
854,854,285,2,Mastercard,Credit,5.12593E+15,Oct-22,60,YES,2,"$6,600 ",Feb-02,2007,No,Mastercard Platinum,0.058033039
855,855,285,3,Mastercard,Debit (Prepaid),5.87138E+15,Jul-21,254,YES,1,$59 ,Apr-10,2010,No,Mastercard Standard,0.180689891
856,856,286,0,Mastercard,Debit (Prepaid),5.08295E+15,Jul-22,776,YES,1,$42 ,May-08,2014,No,Mastercard Standard,0
857,857,286,1,Visa,Debit (Prepaid),4.63608E+15,Nov-22,931,YES,2,$119 ,Apr-09,2009,No,Visa Classic,0
858,858,287,0,Visa,Debit,4.7646E+15,Nov-06,823,YES,2,"$24,250 ",Jul-04,2010,No,Visa Gold,0
859,859,287,1,Visa,Credit,4.11691E+15,Apr-24,22,YES,1,"$12,400 ",Feb-03,2013,No,Visa Gold,0
860,860,287,2,Visa,Credit,4.7792E+15,Nov-22,322,YES,2,"$6,500 ",Sep-14,2014,No,Visa Gold,0
861,861,287,3,Mastercard,Credit,5.9256E+15,Jul-20,209,YES,1,"$13,900 ",Dec-10,2010,No,Mastercard Gold,0
862,862,288,0,Mastercard,Debit (Prepaid),5.68616E+15,Nov-15,950,YES,2,$100 ,Jul-13,2013,No,Mastercard Standard,0.433243202
863,863,288,1,Mastercard,Credit,5.26464E+15,Mar-22,743,YES,1,"$8,000 ",Feb-08,2010,No,Mastercard Platinum,0.147543493
864,864,288,2,Mastercard,Debit (Prepaid),5.24119E+15,Nov-18,876,YES,2,$49 ,Apr-09,2009,No,Mastercard Platinum,0.147543493
865,865,288,3,Discover,Credit,6.77484E+15,Aug-20,620,YES,2,"$2,900 ",May-04,2011,No,,0
866,866,288,4,Discover,Credit,6.89866E+15,Jan-16,21,YES,1,"$10,400 ",Jul-08,2014,No,,0
867,867,288,5,Mastercard,Debit (Prepaid),5.11902E+15,May-23,793,YES,2,$37 ,Feb-03,2016,No,Mastercard Standard,0.433243202
868,868,288,6,Mastercard,Debit,5.75175E+15,Dec-23,323,NO,2,"$13,606 ",Dec-08,2016,No,Mastercard Standard,0.433243202
869,869,288,7,Mastercard,Debit,5.8079E+15,Mar-24,591,YES,2,"$13,347 ",Nov-03,2007,No,Mastercard Platinum,0.147543493
870,870,289,0,Mastercard,Debit (Prepaid),5.88812E+15,Dec-23,444,NO,1,$54 ,Feb-05,2007,No,Mastercard Platinum,0.392100343
871,871,289,1,Mastercard,Debit,5.11598E+15,Nov-24,328,NO,2,"$23,402 ",Dec-07,2011,No,Mastercard Standard,0
872,872,289,2,Visa,Debit,4.75681E+15,May-20,369,NO,2,"$30,393 ",Jan-20,2020,No,Visa Classic,0.004752259
873,873,290,0,Mastercard,Debit,5.12933E+15,Jan-22,128,YES,2,"$1,298 ",Mar-09,2012,No,Mastercard Platinum,1
874,874,291,0,Mastercard,Debit (Prepaid),5.25353E+15,Nov-24,565,YES,1,$101 ,Dec-06,2010,No,Mastercard Platinum,0.177682597
875,875,291,1,Visa,Debit (Prepaid),4.58579E+15,Sep-20,821,YES,1,$70 ,Dec-04,2007,No,Visa Platinum,0.324706943
876,876,291,2,Mastercard,Debit,5.40872E+15,Jul-22,404,YES,3,"$15,163 ",Jan-20,2020,No,Mastercard Platinum,0.177682597
877,877,291,3,Mastercard,Debit (Prepaid),5.6075E+15,Jan-22,70,YES,1,$107 ,Apr-05,2011,No,Mastercard Platinum,0.177682597
878,878,291,4,Visa,Debit,4.88131E+15,Oct-09,863,YES,2,"$21,107 ",Oct-09,2009,No,Visa Platinum,0.324706943
879,879,291,5,Visa,Debit,4.73693E+15,Mar-23,978,YES,1,"$15,807 ",Oct-11,2011,No,Visa Classic,0.003291253
880,880,291,6,Mastercard,Debit,5.11363E+15,Aug-24,601,YES,2,"$18,689 ",Jan-19,2019,No,Mastercard Standard,0.494319206
881,881,291,7,Mastercard,Debit,5.75382E+15,Jan-18,985,YES,2,"$15,839 ",Apr-03,2010,No,Mastercard Standard,0.494319206
882,882,292,0,Visa,Credit,4.63698E+15,Apr-18,380,YES,2,"$5,900 ",Apr-10,2010,No,Visa Classic,0.244233726
883,883,292,1,Mastercard,Debit,5.96105E+15,Jun-22,89,NO,1,"$11,726 ",Oct-02,2011,No,Mastercard Standard,0.001793952
884,884,292,2,Mastercard,Debit,5.43774E+15,Feb-22,753,YES,1,"$13,537 ",Nov-08,2009,No,Mastercard Gold,0
885,885,292,3,Visa,Debit,4.67409E+15,Jul-22,713,YES,1,"$10,609 ",Feb-20,2020,No,Visa Classic,0.244233726
886,886,293,0,Visa,Credit,4.69117E+15,Jun-21,911,YES,2,"$2,000 ",Jul-07,2007,No,Visa Classic,0
887,887,294,0,Visa,Debit,4.09017E+15,Jul-23,593,YES,2,"$4,817 ",Jul-05,2014,No,Visa Classic,0
888,888,294,1,Mastercard,Credit,5.6932E+15,Jul-24,166,YES,2,"$1,300 ",Nov-05,2011,No,Mastercard Standard,0
889,889,295,0,Mastercard,Debit,5.28347E+15,Dec-23,465,YES,1,"$1,684 ",Feb-20,2020,No,Mastercard Standard,0
890,890,295,1,Visa,Credit,4.41122E+15,Sep-24,926,YES,2,"$2,000 ",Feb-20,2020,No,Visa Classic,0
891,891,296,0,Mastercard,Credit,5.98082E+15,Apr-22,655,YES,1,"$13,200 ",Aug-05,2009,No,Mastercard Standard,0
892,892,296,1,Mastercard,Debit,5.83289E+15,Nov-21,820,YES,2,"$11,641 ",Feb-20,2020,No,Mastercard Standard,0
893,893,297,0,Mastercard,Credit,5.30437E+15,Feb-24,871,NO,2,"$7,100 ",Feb-06,2011,No,Mastercard Standard,0
894,894,297,1,Amex,Credit,3.08555E+14,Dec-09,606,YES,1,"$8,500 ",Dec-09,2012,No,Amex Blue,0
895,895,298,0,Mastercard,Credit,5.97323E+15,Apr-21,257,YES,1,"$6,000 ",Nov-08,2013,No,Mastercard Gold,0
896,896,298,1,Mastercard,Credit,5.70382E+15,Jul-20,263,YES,2,"$2,000 ",Jun-14,2014,No,Mastercard Platinum,0.631683958
897,897,298,2,Visa,Debit,4.44682E+15,Jun-20,232,YES,2,"$15,240 ",Jul-17,2017,No,Visa Classic,0.181165204
898,898,299,0,Mastercard,Debit,5.03662E+15,Nov-24,765,YES,2,"$7,272 ",Mar-06,2016,No,Mastercard Standard,0
899,899,299,1,Visa,Debit,4.40383E+15,Sep-22,451,YES,2,"$9,542 ",Feb-20,2020,No,Visa Classic,0.363409415
900,900,299,2,Amex,Credit,3.99832E+14,Nov-24,984,YES,1,"$4,500 ",Jun-07,2007,No,Amex Blue,0
901,901,300,0,Mastercard,Credit,5.03395E+15,May-21,76,YES,2,"$8,000 ",Sep-09,2011,No,Mastercard Platinum,0.455092733
902,902,300,1,Visa,Debit (Prepaid),4.03581E+15,Aug-21,400,YES,1,$84 ,Sep-14,2014,No,Visa Classic,0.005594406
903,903,300,2,Mastercard,Debit,5.00499E+15,Mar-20,489,NO,1,"$9,957 ",Jan-20,2020,No,Mastercard Standard,0.211067194
904,904,300,3,Mastercard,Credit,5.47495E+15,Jun-15,533,YES,2,"$8,300 ",May-10,2015,No,Mastercard Platinum,0.455092733
905,905,301,0,Visa,Debit,4.36096E+15,Dec-10,641,YES,1,"$11,739 ",Nov-10,2011,No,Visa Classic,0.54678486
906,906,301,1,Mastercard,Debit (Prepaid),5.53362E+15,Sep-22,743,YES,1,$79 ,Jan-11,2011,No,Mastercard Standard,0
907,907,301,2,Visa,Debit,4.12336E+15,Nov-24,574,YES,1,"$11,093 ",Sep-11,2011,No,Visa Classic,0.54678486
908,908,302,0,Visa,Debit,4.62379E+15,Aug-22,42,YES,2,"$20,447 ",Oct-10,2016,No,Visa Classic,0.069863014
909,909,302,1,Discover,Credit,6.21987E+15,Nov-22,425,YES,2,"$8,800 ",May-11,2011,No,,0
910,910,302,2,Mastercard,Debit,5.76294E+15,Apr-23,657,YES,1,"$13,946 ",Apr-17,2017,No,Mastercard Platinum,0.295205479
911,911,302,3,Visa,Debit,4.94135E+15,Jul-20,963,NO,2,"$25,529 ",Dec-10,2010,No,Visa Classic,0.069863014
912,912,302,4,Visa,Debit (Prepaid),4.53764E+15,Dec-22,450,YES,1,$61 ,Aug-18,2018,No,Visa Platinum,0.385616438
913,913,302,5,Mastercard,Debit,5.7263E+15,Feb-22,912,YES,2,"$17,536 ",Sep-17,2017,No,Mastercard Platinum,0.295205479
914,914,302,6,Visa,Debit,4.43943E+15,Mar-15,568,YES,2,"$20,770 ",Jan-14,2014,No,Visa Platinum,0.385616438
915,915,303,0,Mastercard,Debit (Prepaid),5.16984E+15,Feb-20,821,YES,2,$22 ,Jan-20,2020,No,Mastercard Standard,0
916,916,304,0,Mastercard,Debit,5.28094E+15,Jul-23,909,YES,1,"$10,691 ",Feb-14,2014,No,Mastercard Standard,0.672061671
917,917,304,1,Mastercard,Debit (Prepaid),5.66664E+15,Aug-10,996,YES,1,$75 ,Apr-09,2009,No,Mastercard Standard,0.672061671
918,918,304,2,Mastercard,Credit,5.0421E+15,Jul-22,939,YES,1,"$4,900 ",Jan-08,2011,No,Mastercard Gold,0
919,919,304,3,Mastercard,Debit,5.12855E+15,Jul-20,95,YES,2,"$14,661 ",Dec-97,2009,No,Mastercard Gold,0
920,920,305,0,Mastercard,Credit,5.52951E+15,Dec-20,568,YES,1,"$6,900 ",Feb-20,2020,No,Mastercard Platinum,0.256756757
921,921,305,1,Visa,Credit,4.06997E+15,Jan-22,328,YES,2,"$5,400 ",Jan-20,2020,No,Visa Platinum,0.743243243
922,922,306,0,Mastercard,Debit,5.67667E+15,Jul-24,869,YES,2,"$2,725 ",Feb-20,2020,No,Mastercard Standard,0
923,923,306,1,Discover,Credit,6.52594E+15,Feb-20,511,YES,2,"$19,600 ",Feb-19,2019,No,,0
924,924,307,0,Visa,Debit,4.7396E+15,Jul-23,48,YES,2,"$2,572 ",Jun-05,2010,No,Visa Classic,0.248301818
925,925,307,1,Mastercard,Credit,5.44529E+15,Dec-22,212,YES,2,"$5,000 ",Aug-11,2011,No,Mastercard Standard,0.04378557
926,926,307,2,Discover,Credit,6.35069E+15,Dec-13,840,YES,1,"$10,300 ",Apr-04,2012,No,,0
927,927,307,3,Amex,Credit,3.68766E+14,Jun-18,731,YES,2,"$11,400 ",Dec-14,2014,No,Amex Blue,0
928,928,308,0,Mastercard,Debit,5.56905E+15,Feb-20,598,YES,2,"$9,230 ",Sep-08,2013,No,Mastercard Standard,0
929,929,309,0,Mastercard,Debit,5.03288E+15,Jun-24,626,YES,1,"$11,203 ",Mar-04,2008,No,Mastercard Standard,0.104107091
930,930,309,1,Mastercard,Debit,5.63429E+15,Feb-21,759,YES,2,"$12,369 ",Sep-06,2010,No,Mastercard Standard,0.104107091
931,931,309,2,Visa,Credit,4.77633E+15,Sep-17,925,YES,1,"$7,900 ",Dec-08,2017,No,Visa Classic,0.58361308
932,932,309,3,Mastercard,Debit,5.98282E+15,Oct-14,390,YES,2,"$20,362 ",May-04,2012,No,Mastercard Standard,0.104107091
933,933,309,4,Mastercard,Debit,5.35547E+15,May-21,63,YES,2,"$13,529 ",Sep-96,2007,No,Mastercard Platinum,0.174686062
934,934,310,0,Discover,Credit,6.18395E+15,Dec-22,831,YES,2,"$16,800 ",Feb-10,2015,No,,0
935,935,310,1,Discover,Credit,6.67548E+15,Oct-22,64,YES,1,"$7,100 ",Dec-13,2013,No,,0
936,936,310,2,Visa,Credit,4.44453E+15,Nov-20,623,YES,1,"$9,600 ",Apr-08,2008,No,Visa Classic,0.478505514
937,937,311,0,Mastercard,Debit (Prepaid),5.92915E+15,Apr-21,955,YES,1,$113 ,Mar-04,2008,No,Mastercard Standard,0.029923112
938,938,311,1,Mastercard,Debit,5.59691E+15,Apr-20,708,YES,1,"$16,818 ",Jan-20,2020,No,Mastercard Gold,0
939,939,311,2,Mastercard,Debit,5.70244E+15,Aug-21,137,YES,1,"$12,358 ",Mar-03,2003,No,Mastercard Platinum,0.252266468
940,940,311,3,Amex,Credit,3.13238E+14,Oct-11,951,YES,2,"$8,100 ",Dec-08,2012,No,Amex Blue,0
941,941,311,4,Visa,Credit,4.65471E+15,Mar-20,269,YES,2,"$9,800 ",May-03,2008,No,Visa Classic,0.59172022
942,942,311,5,Mastercard,Debit,5.36295E+15,Dec-24,818,YES,2,"$17,332 ",Jul-11,2012,No,Mastercard Platinum,0.252266468
943,943,312,0,Mastercard,Credit,5.49629E+15,Nov-21,8,YES,2,"$6,000 ",Feb-20,2020,No,Mastercard Gold,0
944,944,313,0,Mastercard,Debit,5.36625E+15,Apr-21,515,YES,2,"$18,776 ",Aug-09,2012,No,Mastercard Standard,0
945,945,314,0,Visa,Credit,4.786E+15,Mar-22,965,YES,1,"$9,300 ",Oct-11,2011,No,Visa Classic,0.411856474
946,946,314,1,Discover,Credit,6.21089E+15,Jun-21,895,YES,2,"$8,000 ",Aug-16,2016,No,,0
947,947,314,2,Mastercard,Debit,5.9658E+15,Sep-21,609,NO,1,"$11,194 ",Jul-14,2014,No,Mastercard Standard,0.354614185
948,948,314,3,Visa,Debit,4.33169E+15,Apr-23,525,YES,2,"$12,754 ",Oct-12,2012,No,Visa Classic,0.411856474
949,949,314,4,Visa,Credit,4.76571E+15,Aug-24,983,YES,1,"$9,700 ",Oct-11,2013,No,Visa Classic,0.411856474
950,950,315,0,Mastercard,Debit,5.59108E+15,Sep-20,615,YES,1,"$17,936 ",May-12,2012,No,Mastercard Platinum,0.52977071
951,951,315,1,Amex,Credit,3.13916E+14,Jan-21,852,YES,1,"$8,500 ",Apr-10,2011,No,Amex Blue,0
952,952,316,0,Visa,Debit,4.12082E+15,Jun-23,110,YES,1,"$24,826 ",Jan-12,2012,No,Visa Gold,0
953,953,317,0,Visa,Debit,4.63753E+15,Mar-20,640,YES,1,"$27,091 ",Aug-03,2018,No,Visa Gold,0
954,954,318,0,Mastercard,Debit (Prepaid),5.0726E+15,Jan-21,519,YES,1,$67 ,Jun-11,2011,No,Mastercard Platinum,0.25864887
955,955,318,1,Amex,Credit,3.49565E+14,Apr-20,178,NO,1,"$14,600 ",Jan-07,2007,No,Amex Platinum,0
956,956,318,2,Mastercard,Credit,5.92323E+15,Nov-21,392,YES,2,"$13,500 ",Jun-12,2012,No,Mastercard Standard,0.215404522
957,957,318,3,Mastercard,Debit,5.85185E+15,Sep-23,71,YES,1,"$27,132 ",Mar-13,2013,No,Mastercard Gold,0
958,958,319,0,Mastercard,Debit,5.02386E+15,Dec-24,457,YES,2,"$10,400 ",Nov-10,2013,No,Mastercard Platinum,0.111099443
959,959,319,1,Mastercard,Debit,5.6649E+15,Jul-20,500,YES,1,"$43,169 ",Mar-05,2012,No,Mastercard Platinum,0.111099443
960,960,319,2,Mastercard,Debit,5.4869E+15,Oct-23,258,YES,2,"$5,269 ",Jan-03,2016,No,Mastercard Gold,0
961,961,319,3,Mastercard,Debit,5.82022E+15,Dec-24,380,YES,2,"$48,370 ",Apr-01,2011,No,Mastercard Gold,0
962,962,319,4,Visa,Credit,4.11569E+15,Nov-19,996,YES,2,"$17,100 ",Jun-18,2018,No,Visa Classic,0.309776331
963,963,319,5,Visa,Debit (Prepaid),4.87656E+15,Apr-24,661,YES,1,$65 ,Oct-03,2009,No,Visa Classic,0.309776331
964,964,320,0,Mastercard,Debit,5.90415E+15,Dec-20,277,YES,2,"$2,656 ",May-11,2015,No,Mastercard Gold,0
965,965,320,1,Mastercard,Credit,5.7702E+15,Oct-24,676,YES,2,"$7,800 ",Apr-07,2011,No,Mastercard Platinum,0.158890235
966,966,320,2,Discover,Credit,6.68921E+15,Mar-20,740,YES,1,"$13,400 ",Jul-04,2005,No,,0
967,967,320,3,Mastercard,Debit,5.9116E+15,Aug-23,315,NO,1,"$16,726 ",Feb-05,2020,No,Mastercard Platinum,0.158890235
968,968,321,0,Visa,Debit,4.75096E+15,Dec-24,269,YES,1,"$30,162 ",Mar-05,2010,No,Visa Gold,0
969,969,321,1,Mastercard,Debit,5.77636E+15,Oct-10,394,YES,1,"$19,970 ",Sep-10,2010,No,Mastercard Gold,0
970,970,321,2,Mastercard,Debit,5.72313E+15,May-24,268,YES,1,"$31,199 ",Nov-18,2018,No,Mastercard Standard,0.428210281
971,971,321,3,Mastercard,Debit,5.91686E+15,Oct-24,827,YES,2,"$14,983 ",Nov-06,2010,No,Mastercard Gold,0
972,972,321,4,Mastercard,Debit,5.82678E+15,Oct-14,629,YES,2,"$18,491 ",Oct-14,2014,No,Mastercard Standard,0.428210281
973,973,322,0,Visa,Debit,4.57552E+15,Aug-21,618,YES,2,"$23,094 ",Mar-08,2011,No,Visa Classic,0.014665794
974,974,322,1,Visa,Credit,4.58719E+15,Oct-22,166,YES,1,"$18,300 ",Sep-05,2005,No,Visa Platinum,0.497164977
975,975,322,2,Mastercard,Debit,5.67298E+15,Feb-24,676,YES,1,"$31,907 ",Feb-19,2019,No,Mastercard Gold,0
976,976,322,3,Visa,Debit,4.30624E+15,Oct-20,588,YES,2,"$32,761 ",Mar-08,2008,No,Visa Gold,0
977,977,323,0,Mastercard,Debit,5.35917E+15,Apr-24,84,YES,1,"$11,105 ",Sep-08,2009,No,Mastercard Platinum,1
978,978,324,0,Mastercard,Debit,5.77849E+15,Aug-21,852,YES,2,"$32,267 ",Jan-20,2020,No,Mastercard Gold,0
979,979,324,1,Mastercard,Debit,5.51797E+15,Sep-21,792,YES,1,"$30,670 ",Jan-20,2020,No,Mastercard Gold,0
980,980,325,0,Visa,Debit (Prepaid),4.74935E+15,Jan-17,556,YES,2,$83 ,Dec-07,2007,No,Visa Platinum,0
981,981,326,0,Visa,Debit,4.50955E+15,Jul-20,152,YES,1,"$13,821 ",Feb-08,2009,No,Visa Classic,0.077128954
982,982,326,1,Visa,Credit,4.72303E+15,May-21,423,YES,1,"$14,400 ",May-04,2010,No,Visa Classic,0.077128954
983,983,326,2,Mastercard,Credit,5.70063E+15,Oct-10,713,YES,1,"$13,300 ",Jul-06,2007,No,Mastercard Standard,0.060502839
984,984,326,3,Visa,Credit,4.14493E+15,Aug-14,312,NO,1,"$9,300 ",Jan-09,2009,No,Visa Classic,0.077128954
985,985,327,0,Mastercard,Debit,5.67829E+15,Aug-22,15,YES,1,"$8,580 ",Jul-11,2011,No,Mastercard Standard,0
986,986,327,1,Mastercard,Credit,5.77105E+15,Oct-23,53,YES,2,"$6,600 ",Dec-07,2008,No,Mastercard Platinum,0.491394203
987,987,328,0,Visa,Debit,4.46663E+15,Jun-14,238,YES,1,"$12,783 ",Apr-08,2010,No,Visa Classic,0.074212308
988,988,328,1,Mastercard,Debit,5.08514E+15,May-21,100,YES,2,"$14,321 ",Feb-12,2012,No,Mastercard Standard,0.002951133
989,989,328,2,Visa,Debit,4.81403E+15,Dec-20,804,YES,2,"$14,488 ",Jul-18,2018,No,Visa Platinum,0.505598472
990,990,328,3,Visa,Debit,4.03173E+15,Jan-20,126,NO,1,"$16,116 ",Jan-20,2020,No,Visa Classic,0.074212308
991,991,329,0,Visa,Credit,4.90099E+15,Jul-21,24,YES,2,"$14,800 ",Oct-02,2012,No,Visa Platinum,0
992,992,330,0,Visa,Debit (Prepaid),4.12999E+15,Jul-21,8,YES,2,$43 ,Dec-10,2011,No,Visa Platinum,0
993,993,331,0,Visa,Debit,4.24991E+15,Jul-24,892,YES,2,"$36,546 ",Feb-17,2017,No,Visa Classic,0.391192467
994,994,331,1,Mastercard,Debit,5.05611E+15,Aug-21,165,YES,1,"$18,462 ",Jun-04,2007,No,Mastercard Platinum,0.042341657
995,995,331,2,Amex,Credit,3.29809E+14,Jun-21,259,NO,1,"$13,300 ",May-08,2013,No,Amex Platinum,0
996,996,331,3,Mastercard,Debit (Prepaid),5.26056E+15,Aug-20,729,YES,2,$36 ,Mar-08,2018,No,Mastercard Gold,0
997,997,331,4,Amex,Credit,3.94844E+14,Sep-23,682,YES,2,"$11,200 ",Dec-11,2011,No,Amex Blue,0
998,998,332,0,Mastercard,Debit,5.55235E+15,Feb-20,588,YES,2,"$30,074 ",Feb-03,2006,No,Mastercard Standard,0
999,999,332,1,Mastercard,Debit,5.61335E+15,May-16,681,YES,1,"$7,589 ",Feb-03,2011,No,Mastercard Platinum,0.548393087
1000,1000,332,2,Mastercard,Debit,5.21075E+15,Dec-14,402,NO,2,"$27,112 ",Feb-09,2015,No,Mastercard Standard,0
1001,1001,333,0,Mastercard,Credit,5.76598E+15,Feb-21,740,YES,1,"$16,700 ",Mar-08,2008,No,Mastercard Standard,0.282601985
1002,1002,333,1,Visa,Debit,4.04589E+15,Jul-13,54,YES,2,"$24,968 ",Feb-10,2010,No,Visa Platinum,0.128643881
1003,1003,333,2,Mastercard,Debit,5.71163E+15,Jan-12,577,YES,2,"$16,751 ",Aug-05,2010,No,Mastercard Standard,0.282601985
1004,1004,333,3,Mastercard,Debit,5.04758E+15,Jul-21,601,YES,2,"$12,852 ",Oct-10,2012,No,Mastercard Gold,0
1005,1005,333,4,Discover,Credit,6.97372E+15,Nov-23,526,NO,2,"$10,200 ",Mar-07,2010,No,,0
1006,1006,333,5,Mastercard,Debit,5.58458E+15,Dec-06,331,YES,1,"$21,922 ",Mar-05,2011,No,Mastercard Gold,0
1007,1007,334,0,Visa,Credit,4.60564E+15,May-22,245,YES,2,"$5,600 ",Jan-20,2020,No,Visa Gold,0
1008,1008,335,0,Mastercard,Debit,5.92777E+15,Dec-06,774,YES,2,"$9,609 ",Jul-06,2008,No,Mastercard Standard,0
1009,1009,336,0,Mastercard,Debit (Prepaid),5.80347E+15,Jan-20,940,YES,1,$62 ,Jan-20,2020,No,Mastercard Gold,0
1010,1010,336,1,Mastercard,Debit,5.79614E+15,May-18,474,YES,2,"$12,194 ",Nov-11,2011,No,Mastercard Standard,0
1011,1011,337,0,Mastercard,Debit,5.87572E+15,Jan-20,798,YES,2,"$12,636 ",Jan-20,2020,No,Mastercard Gold,0
1012,1012,337,1,Visa,Credit,4.35153E+15,Feb-20,164,YES,1,$0 ,Jan-20,2020,No,Visa Classic,0
1013,1013,338,0,Mastercard,Debit,5.08469E+15,Feb-20,476,YES,2,"$8,024 ",Feb-09,2012,No,Mastercard Standard,0
1014,1014,338,1,Visa,Debit,4.37245E+15,Nov-20,569,YES,2,"$8,902 ",Mar-08,2008,No,Visa Classic,0.504358945
1015,1015,338,2,Visa,Debit,4.18359E+15,Nov-20,323,NO,2,"$8,081 ",Apr-03,2011,No,Visa Classic,0.504358945
1016,1016,339,0,Mastercard,Debit,5.82693E+15,Jun-23,803,YES,1,"$9,773 ",Jan-20,2020,No,Mastercard Standard,0
1017,1017,339,1,Mastercard,Debit,5.04061E+15,Dec-23,98,YES,1,"$13,130 ",Feb-20,2020,No,Mastercard Standard,0
1018,1018,340,0,Mastercard,Debit,5.33562E+15,Oct-23,617,YES,2,"$9,953 ",Jan-20,2020,No,Mastercard Platinum,1
1019,1019,341,0,Amex,Credit,3.02129E+14,Nov-21,236,YES,1,"$9,000 ",Jul-10,2015,No,Amex Gold,0
1020,1020,341,1,Mastercard,Debit,5.94777E+15,Oct-24,760,YES,2,"$11,415 ",May-03,2013,No,Mastercard Platinum,0.13512308
1021,1021,341,2,Visa,Credit,4.37136E+15,May-22,931,YES,2,"$1,900 ",Oct-12,2012,No,Visa Platinum,0.606116361
1022,1022,341,3,Mastercard,Debit (Prepaid),5.51775E+15,Jan-17,251,YES,1,$54 ,Feb-07,2008,No,Mastercard Platinum,0.13512308
1023,1023,342,0,Mastercard,Debit,5.05018E+15,Jul-21,518,YES,1,$405 ,Feb-20,2020,No,Mastercard Standard,0
1024,1024,343,0,Mastercard,Debit,5.2283E+15,Mar-11,82,NO,1,"$23,907 ",Feb-10,2010,No,Mastercard Standard,0
1025,1025,343,1,Visa,Credit,4.96333E+15,Jun-22,180,YES,2,"$15,500 ",Oct-05,2010,No,Visa Classic,0.687055299
1026,1026,343,2,Visa,Debit,4.54057E+15,Aug-20,540,YES,2,"$3,415 ",Aug-96,2012,No,Visa Platinum,0.299837723
1027,1027,344,0,Visa,Credit,4.66297E+15,Apr-23,240,YES,2,"$8,500 ",Feb-07,2007,No,Visa Platinum,0.209224361
1028,1028,344,1,Visa,Debit,4.1704E+15,Mar-20,831,YES,2,"$11,473 ",Mar-07,2008,No,Visa Classic,0.494539544
